Rank	Feature	Name	r
3465	PF12869.7	tRNA_anti-like	-0.3508921538833657
6521	PF14234.6	DUF4336	-0.35084253809562205
8983	PF03903.13	Phage_T4_gp36	-0.3508270331619522
823	PF12774.7	AAA_6	-0.35079912428134635
4609	PF10727.9	Rossmann-like	0.3505913581701698
8	EC1.2.1.16	succinate-semialdehyde dehydrogenase [NAD(P)+]	0.35052933843549017
1653	PF13183.6	Fer4_8	0.3503091683773777
5393	PF01042.21	Ribonuc_L-PSP	0.3501944318682205
2595	PF13405.6	EF-hand_6	-0.35018202792128456
5936	PF01270.17	Glyco_hydro_8	0.3501634220008807
8789	PF12861.7	zf-ANAPC11	-0.3497633947121974
3008	EC4.1.1.7	benzoylformate decarboxylase	0.34970757695098587
1160	EC1.3.8.6	glutaryl-CoA dehydrogenase (ETF)	0.34970137497751785
884	EC4.1.2.9	phosphoketolase	-0.3495494266275529
841	PF04218.13	CENP-B_N	-0.34954632564081894
6683	PF10053.9	DUF2290	-0.34934166051637633
491	PF13614.6	AAA_31	0.34903466282971246
6	EC4.1.2.13	fructose-bisphosphate aldolase	0.348954037174629
7049	PF15604.6	Ntox15	-0.3484423743635225
5357	PF02583.17	Trns_repr_metal	-0.34824701219928184
1089	PF00205.22	TPP_enzyme_M	0.3481663865441984
1270	EC1.1.1.23	histidinol dehydrogenase	0.34789039872487426
828	EC4.2.1.8	mannonate dehydratase	-0.3477973691228549
9167	PF12091.8	DUF3567	0.34779116714938696
292	EC1.18.1.2	ferredoxin---NADP+ reductase	0.3476175118922842
1477	PF17674.1	HHH_9	0.34754618919740266
384	EC6.5.1.1	DNA ligase (ATP)	0.3474376546617134
1651	PF02171.17	Piwi	-0.34732291815255617
7455	PF04233.14	Phage_Mu_F	-0.3471492628954534
333	PF07728.14	AAA_5	0.34669651883229247
3167	PF16868.5	NMT1_3	0.34661589317720903
3217	PF02995.17	DUF229	0.34631199647727906
1408	EC2.1.2.1	glycine hydroxymethyltransferase	0.3461972599681219
8982	PF17074.5	Darcynin	-0.3461073313528365
1808	EC2.7.8.37	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase	-0.3460049987906152
6954	PF04188.13	Mannosyl_trans2	-0.3459305751089997
448	EC2.6.1.18	beta-alanine---pyruvate transaminase	-0.34587785833452206
4418	PF03222.13	Trp_Tyr_perm	0.3458406464937144
19	PF07992.14	Pyr_redox_2	0.34558016360806015
128	EC2.3.1.101	formylmethanofuran---tetrahydromethanopterin N-formyltransferase	0.34556155768765623
39	PF03891.15	DUF333	-0.34503749092961383
5994	PF00331.20	Glyco_hydro_10	-0.3450343899428798
1214	EC1.7.1.15	nitrite reductase (NADH)	0.3448545327123091
7358	PF18809.1	PBECR1	-0.3443397689144686
2073	PF00436.25	SSB	0.34422193141857743
6869	PF00366.20	Ribosomal_S17	-0.34406068010841057
9041	PF18836.1	B_solenoid_ydck	-0.34406068010841057
9256	PF01756.19	ACOX	-0.34406068010841057
947	PF00083.24	Sugar_tr	0.34388702485130773
2637	PF12481.8	DUF3700	-0.3438157021564262
4593	PF11583.8	AurF	-0.34377538932888446
6909	PF13316.6	DUF4087	-0.3437474804482787
1767	PF10370.9	DUF2437	0.3437381774880767
594	EC6.1.1.16	cysteine---tRNA ligase	-0.3436017340717817
1129	PF13565.6	HTH_32	0.34358933012484577
3131	PF12266.8	DUF3613	-0.3432916353983838
8851	PF11660.8	DUF3262	-0.34319550480963046
3693	PF08223.11	PaaX_C	-0.34291641600357237
1245	PF02146.17	SIR2	0.3427427607464696
3615	PF13384.6	HTH_23	0.3426094183169085
437	PF02776.18	TPP_enzyme_N	0.34242025812613575
4015	PF05721.13	PhyH	0.3423520364179882
3062	EC1.1.1.194	coniferyl-alcohol dehydrogenase	-0.34212876537314174
4655	PF14067.6	LssY_C	0.34209775550580196
401	PF08238.12	Sel1	-0.3419241002486991
5260	PF09476.10	Pilus_CpaD	0.3417876568324041
325	PF13439.6	Glyco_transf_4	0.34161710256203526
7963	PF16930.5	Porin_5	-0.3415426788804198
2423	PF08535.10	KorB	-0.3415364769069518
6972	PF17657.1	DNA_pol3_finger	0.34151787098654796
1026	EC5.1.3.32	L-rhamnose mutarotase	0.34115815652540643
8513	PF11672.8	DUF3268	0.3409162795601561
3050	EC1.1.3.6	cholesterol oxidase	-0.34088837067955025
3917	PF05532.12	CsbD	0.3407488262765212
5103	PF07437.11	YfaZ	-0.34065579667450185
627	PF00158.26	Sigma54_activat	0.34059687792655624
5625	PF12951.7	PATR	-0.3405162522714728
1183	PF03328.14	HpcH_HpaI	0.3404356266163893
5545	PF13644.6	DKNYY	-0.340339496027636
6627	PF18153.1	S_2TMBeta	-0.340199951624607
9099	PF11115.8	DUF2623	-0.340048003274642
5494	PF03610.16	EIIA-man	0.3399921855134304
6812	PF13539.6	Peptidase_M15_4	-0.33986194407060333
6129	PF01025.19	GrpE	0.33973480361451014
1468	EC1.13.11.11	tryptophan 2,3-dioxygenase	0.33939679606050643
3046	EC1.3.1.87	3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase	-0.33937198816663466
2015	PF03738.14	GSP_synth	-0.33927585757788126
5663	PF04403.13	PqiA	0.3388603253555282
715	PF07664.12	FeoB_C	-0.33881691154125243
1995	PF05840.13	Phage_GPA	-0.33878900266064665
3269	PF02334.16	RTP	-0.33873318489943505
8686	PF10300.9	DUF3808	-0.33867426615148943
8745	PF03500.13	Cellsynth_D	0.33854402470866235
7302	PF03412.15	Peptidase_C39	-0.33852851977499243
7071	PF10241.9	KxDL	-0.3384727020137808
264	EC2.7.4.1	polyphosphate kinase	0.33832385465054987
3025	PF01965.24	DJ-1_PfpI	0.33819361320772273
1775	PF18737.1	HEPN_MAE_28990	-0.33816260334038295
3182	EC3.4.21.101	xanthomonalisin	-0.33785870664045303
899	PF02627.20	CMD	0.33784010072004916
8593	PF04546.13	Sigma70_ner	0.33761372868846873
8196	PF03884.14	YacG	-0.337272620147731
4619	PF09335.11	SNARE_assoc	0.33702144022227876
1839	PF03193.16	RsgA_GTPase	0.3367795632570284
1138	EC1.1.1.18	inositol 2-dehydrogenase	0.33677336128356045
5278	PF17784.1	Sulfotransfer_4	-0.3362741024193899
969	PF01263.20	Aldose_epim	0.3362399915653161
1731	PF01935.17	DUF87	0.33615936591023265
2661	PF01398.21	JAB	-0.335960902759258
6197	PF13536.6	EmrE	-0.3359174889449823
7244	PF03309.14	Pan_kinase	0.33540272514714187
2584	EC1.13.12.4	lactate 2-monooxygenase	-0.3353965231736739
6114	PF03707.16	MHYT	0.3352879886379846
173	PF01134.22	GIDA	0.33486625444216356
552	EC1.3.8.1	short-chain acyl-CoA dehydrogenase	0.33465848833098694
7635	PF06956.11	RtcR	-0.3346212764901792
5360	PF00238.19	Ribosomal_L14	-0.334500338007554
6095	PF14239.6	RRXRR	0.3344445202463424
1265	PF00891.18	Methyltransf_2	0.33425846104230367
2431	PF00648.21	Peptidase_C2	-0.3342181482147619
7600	PF03080.15	Neprosin	-0.3342181482147619
2751	PF18730.1	HEPN_Cthe2314	-0.33410031071887075
3996	PF18785.1	Inv-AAD	-0.33410031071887075
7368	PF11713.8	Peptidase_C80	-0.33410031071887075
8242	PF05577.12	Peptidase_S28	-0.33410031071887075
9208	PF08066.12	PMC2NT	-0.33410031071887075
9440	PF05679.16	CHGN	-0.33410031071887075
960	EC3.2.1.91	cellulose 1,4-beta-cellobiosidase (non-reducing end)	-0.3339607663158417
9442	PF14953.6	DUF4504	-0.3339607663158417
1950	EC2.7.1.16	ribulokinase	-0.33385533276688645
1171	PF06826.12	Asp-Al_Ex	0.3337840100720049
8090	PF06551.12	DUF1120	-0.33374679823119724
1424	EC2.1.4.2	scyllo-inosamine-4-phosphate amidinotransferase	-0.3336599706026458
1567	PF03901.17	Glyco_transf_22	-0.3336599706026458
2958	EC2.3.1.38	[acyl-carrier-protein] S-acetyltransferase	-0.3336599706026458
3192	EC1.14.15.22	vitamin D 1,25-hydroxylase	-0.3336599706026458
1564	EC4.2.1.90	L-rhamnonate dehydratase	0.3336165567883701
1931	PF06745.13	ATPase	0.3335390321200206
8667	PF16190.5	E1_FCCH	-0.3334987192924789
1864	EC4.1.3.26	3-hydroxy-3-isohexenylglutaryl-CoA lyase	-0.3333808817965877
3083	PF16529.5	Ge1_WD40	0.3332971551547703
2783	PF13688.6	Reprolysin_5	-0.33299015746810634
4453	PF13574.6	Reprolysin_2	-0.33299015746810634
6829	PF08992.11	QH-AmDH_gamma	-0.33257152425901926
2654	EC1.14.12.22	carbazole 1,9a-dioxygenase	-0.33252811044474356
6934	PF14356.6	DUF4403	-0.33252811044474356
7151	PF12986.7	DUF3870	-0.33252811044474356
8946	PF14114.6	DUF4286	-0.33252811044474356
9410	PF15654.6	Tox-WTIP	-0.33252811044474356
9428	PF10946.8	DUF2625	-0.33252811044474356
9451	PF11566.8	PI31_Prot_N	-0.33252811044474356
9452	PF12660.7	zf-TFIIIC	-0.33252811044474356
162	EC2.4.1.21	starch synthase (glycosyl-transferring)	0.3321528910499321
6538	PF16657.5	Malt_amylase_C	0.33183969138980024
2294	EC1.14.12.19	3-phenylpropanoate dioxygenase	-0.3317032479735052
761	PF10415.9	FumaraseC_C	0.33148617890212667
5491	PF18536.1	DUF5623	-0.3312598068705462
6690	PF14393.6	DUF4422	-0.33120398910933463
1039	PF03450.17	CO_deh_flav_C	0.3310737476665075
1358	EC2.7.1.56	1-phosphofructokinase	-0.33077915392677953
2006	EC2.1.1.56	mRNA (guanine-N7)-methyltransferase	-0.33077915392677953
2079	PF14415.6	DUF4424	-0.33077915392677953
4725	PF15956.5	DUF4760	-0.33077915392677953
5001	PF07896.12	DUF1674	-0.33077915392677953
5991	PF04685.13	DUF608	-0.33077915392677953
6790	PF06319.12	MmcB-like	-0.33077915392677953
7884	PF15596.6	Imm57	-0.33077915392677953
9044	PF05277.12	DUF726	-0.33077915392677953
9182	PF14016.6	DUF4232	-0.33077915392677953
8016	PF18089.1	DAPG_hydrolase	-0.33060239768294275
8921	PF16913.5	PUNUT	-0.33060239768294275
8701	PF06545.11	DUF1116	0.3305186710411253
2775	PF08893.10	DUF1839	0.33014345164631387
8418	PF00097.25	zf-C3HC4	-0.33004422007082657
8557	PF13639.6	zf-RING_2	-0.33004422007082657
9135	PF17128.4	DUF5107	-0.33004422007082657
9462	PF12678.7	zf-rbx1	-0.33004422007082657
9463	PF11733.8	NP1-WLL	-0.33004422007082657
2212	EC1.2.1.26	2,5-dioxovalerate dehydrogenase	0.33003181612389065
3873	PF09998.9	DUF2239	-0.32994188750860526
419	PF13435.6	Cytochrome_C554	-0.3299356855351373
1876	EC3.5.2.5	allantoinase	-0.3299356855351373
2916	EC5.3.1.30	5-deoxy-glucuronate isomerase	-0.3299356855351373
9172	PF15541.6	Ntox4	-0.3299356855351373
1464	EC2.3.1.193	tRNAMet cytidine acetyltransferase	-0.3298798677739257
402	EC3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase	-0.3298643628402558
548	EC1.1.1.169	2-dehydropantoate 2-reductase	0.329833352972916
6459	PF09965.9	DUF2199	-0.3295108503525822
6892	PF14885.6	GHL15	-0.3293340941087454
2567	PF18134.1	AGS_C	-0.32922866055979016
537	PF07080.11	DUF1348	0.32918214575878046
2746	EC1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	0.3291511358914407
4599	PF15609.6	PRTase_2	-0.329107722077165
7995	PF12500.8	TRSP	-0.329107722077165
4969	PF04273.13	DUF442	-0.3290953181302291
2215	PF08808.11	RES	0.3287107957752157
536	EC2.6.1.44	alanine---glyoxylate transaminase	-0.32858365531912254
2130	EC1.1.1.83	D-malate dehydrogenase (decarboxylating)	-0.3284441109160935
1967	PF01896.19	DNA_primase_S	0.328233243818183
6293	PF00188.26	CAP	0.32810610336208984
1397	PF02514.16	CobN-Mg_chel	0.3278735293570414
47	PF01204.18	Trehalase	0.327799105675426
6558	PF03550.14	LolB	0.32773708594074635
4585	PF04448.12	DUF551	-0.32762855140505714
98	EC1.7.1.4	nitrite reductase [NAD(P)H]	-0.32746109812142227
784	EC5.4.4.3	3-(hydroxyamino)phenol mutase	-0.3274517951612203
2669	PF07731.14	Cu-oxidase_2	-0.3273835734530728
7046	PF03104.19	DNA_pol_B_exo1	0.327352563585733
7931	PF03315.15	SDH_beta	0.32725333201024565
5465	PF02348.19	CTP_transf_3	-0.3272378270765758
5582	PF16158.5	N_BRCA1_IG	-0.3271727063551622
1331	PF07726.11	AAA_3	0.32706417181947295
30	EC1.4.4.2	glycine dehydrogenase (aminomethyl-transferring)	0.32677578005321295
789	PF02504.15	FA_synthesis	0.3266641445307897
777	PF14759.6	Reductase_C	0.3266517405838538
6842	PF10555.9	MraY_sig1	0.3265618119685684
5104	PF11790.8	Glyco_hydro_cc	0.32619279454722494
7828	PF13930.6	Endonuclea_NS_2	-0.326186592573757
4409	PF10142.9	PhoPQ_related	-0.326183491587023
484	EC4.6.1.17	cyclic pyranopterin monophosphate synthase	0.3260687550778658
2875	PF03390.15	2HCT	0.32584548403301933
7840	PF13275.6	S4_2	0.32568113173611846
3601	PF01553.21	Acyltransferase	0.3255415873330894
2397	PF01695.17	IstB_IS21	0.32537723503618854
959	PF08898.10	DUF1843	-0.32528730642090314
1159	PF01656.23	CbiA	0.3252687005004993
5615	PF03524.15	CagX	0.3252283876729576
573	PF00724.20	Oxidored_FMN	0.32518807484541584
8453	PF16245.5	DUF4902	-0.32518807484541584
1873	PF13519.6	VWA_2	0.32508574228319453
3218	EC1.13.11.9	2,5-dihydroxypyridine 5,6-dioxygenase	0.32507643932299257
5658	PF17791.1	MG3	-0.32506403537605666
3937	PF13347.6	MFS_2	0.3250330255087169
2571	PF03050.14	DDE_Tnp_IS66	0.324881077158752
5999	PF11759.8	KRTAP	-0.32487177419855
6002	PF06057.11	VirJ	0.324868673211816
193	PF04069.12	OpuAC	0.3247911485434666
223	PF00111.27	Fer2	0.323997295939568
5202	PF07514.11	TraI_2	0.3239848919926321
2995	PF01136.19	Peptidase_U32	-0.323705803186574
1293	PF02614.14	UxaC	-0.3235414508896731
1853	PF03924.13	CHASE	-0.32351354200906735
2991	PF02534.14	T4SS-DNA_transf	0.32351354200906735
525	PF01051.21	Rep_3	0.3234019064866441
73	PF13738.6	Pyr_redox_3	0.3233367857652305
1685	PF11954.8	DUF3471	0.3233367857652305
2777	PF01210.23	NAD_Gly3P_dh_N	0.3233057758978907
3155	PF06777.11	HBB	-0.32328406899075285
3623	PF12000.8	Glyco_trans_4_3	-0.3226018519092776
3647	PF00054.23	Laminin_G_1	-0.3225956499358096
6860	PF13425.6	O-antigen_lig	-0.3225646400684698
4595	PF00664.23	ABC_membrane	-0.3223785808644311
517	PF10070.9	DUF2309	-0.3222948542226136
2541	PF07720.12	TPR_3	-0.322099492058373
3841	PF02737.18	3HCDH_N	0.32196614962881187
274	EC2.5.1.72	quinolinate synthase	0.32170566674315765
8571	PF07519.11	Tannase	0.32141727497689765
9048	PF14087.6	DUF4267	-0.3213924670830259
6889	PF06892.11	Phage_CP76	-0.32106686347595803
5953	PF08900.11	DUF1845	-0.32104205558208626
108	EC1.6.5.2	NAD(P)H dehydrogenase (quinone)	0.3208963092055892
1063	PF14319.6	Zn_Tnp_IS91	0.3203257276465371
1222	EC5.4.99.59	dTDP-fucopyranose mutase	-0.32030091975266534
2198	EC1.1.1.6	glycerol dehydrogenase	-0.32030091975266534
3172	EC2.3.1.15	glycerol-3-phosphate 1-O-acyltransferase	-0.32030091975266534
3234	EC2.3.1.4	glucosamine-phosphate N-acetyltransferase	-0.32030091975266534
7739	PF12811.7	BaxI_1	-0.32030091975266534
8154	PF04730.12	Agro_virD5	-0.32030091975266534
9202	PF04288.13	MukE	-0.32030091975266534
9219	PF17192.4	MukF_M	-0.32030091975266534
9385	PF16330.5	MukB_hinge	-0.32030091975266534
9394	PF03882.14	KicB	-0.32030091975266534
9503	PF17193.4	MukF_C	-0.32030091975266534
3175	PF13495.6	Phage_int_SAM_4	0.32022029409758185
2809	PF03693.14	ParD_antitoxin	0.3200714467343509
7395	PF06965.12	Na_H_antiport_1	0.31948536024162894
2925	PF00856.28	SET	0.319466754321225
741	PF09694.10	Gcw_chp	-0.3194047345865455
4737	PF03958.17	Secretin_N	-0.3192248773559747
8633	PF18412.1	Wza_C	-0.319035717165202
2199	PF10029.9	DUF2271	-0.31844963067248
133	PF05116.13	S6PP	0.31834109613679074
7404	PF06594.11	HCBP_related	-0.3181767438398899
4931	PF02872.18	5_nucleotid_C	-0.3180868152246045
397	PF01209.18	Ubie_methyltran	0.31753794057269025
1316	EC3.5.1.18	succinyl-diaminopimelate desuccinylase	0.31746041590434076
5304	PF13473.6	Cupredoxin_1	0.3172557507798982
3115	PF10369.9	ALS_ss_C	0.3169859649340421
1483	PF02391.17	MoaE	0.3169363491462984
3101	PF09140.11	MipZ	0.31691154125242654
7491	PF18095.1	PAS_12	-0.31683711757081107
5292	PF03932.14	CutC	0.3167812998095994
1425	PF13686.6	DrsE_2	-0.31673478500858976
5433	PF09126.10	NaeI	-0.31649911001680736
1088	EC4.2.1.163	2-oxo-hept-4-ene-1,7-dioate hydratase	-0.3164960090300734
3100	EC1.14.13.92	phenylacetone monooxygenase	-0.3164618981759996
5495	PF08928.10	DUF1910	-0.316406080414788
4273	PF08483.11	IstB_IS21_ATP	0.3163595656137783
6347	PF01594.16	AI-2E_transport	0.3160463659536465
5021	PF17962.1	bMG6	-0.31588511464347957
393	PF00263.21	Secretin	-0.31587271069654366
33	PF01946.17	Thi4	0.31559672287721957
2027	PF05199.13	GMC_oxred_C	0.3151656857211965
2833	PF14521.6	Aspzincin_M35	0.31484318310086273
6859	PF09924.9	DUF2156	0.3148121732335229
5320	PF12973.7	Cupin_7	0.3147687594192472
8592	PF06296.12	RelE	-0.31476255744577925
5873	PF00474.17	SSF	0.3146726288304939
7156	PF04474.12	DUF554	-0.3145827002152085
2583	PF13364.6	BetaGal_dom4_5	-0.31450517554685903
1106	EC4.2.1.2	fumarate hydratase	0.3142012788469291
7297	PF16927.5	HisKA_7TM	-0.31399351273575254
9160	PF08627.10	CRT-like	-0.31399041174901854
3075	PF09413.10	DUF2007	0.3139469979347429
7184	PF00386.21	C1q	-0.3135748795266654
2510	EC1.1.1.173	L-rhamnose 1-dehydrogenase	-0.31322136703899184
5810	PF02768.15	DNA_pol3_beta_3	0.31314074138390835
4997	PF01139.17	RtcB	-0.31299809599414535
2586	EC5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase	0.3129329752727318
6088	PF08929.10	DUF1911	-0.31285234961764835
6321	PF10948.8	DUF2635	-0.3128182387635746
4467	PF01028.20	Topoisom_I	0.3127159062013533
2949	PF00425.18	Chorismate_bind	-0.31268489633401353
8456	PF14683.6	CBM-like	-0.3126414825197378
9007	PF06045.11	Rhamnogal_lyase	-0.3126414825197378
9252	PF12793.7	SgrR_N	-0.3126352805462698
5335	PF09722.10	DUF2384	0.3125422509442505
745	PF03444.15	HrcA_DNA-bdg	-0.31231587891267004
239	PF00171.22	Aldedh	0.3121329206953653
3049	PF01967.21	MoaC	0.3119530634647945
1045	PF17788.1	HypF_C	-0.31168947959240634
4145	PF02566.19	OsmC	0.3112026246751716
631	PF02302.17	PTS_IIB	-0.3108584151477
1391	PF13358.6	DDE_3	0.3105111046334944
3633	PF01488.20	Shikimate_DH	0.3105111046334944
2707	PF07812.12	TfuA	-0.3100738655040034
8079	PF03445.13	DUF294	-0.3099095132071025
6944	PF00081.22	Sod_Fe_N	0.309543596772493
2947	PF01427.17	Peptidase_M15	0.30947537506434547
4457	PF02010.15	REJ	-0.309258305992967
8820	PF17197.4	DUF5134	-0.30918388231135147
6735	PF13436.6	Gly-zipper_OmpA	0.30911566060320395
2825	PF03975.13	CheD	-0.30881486489000803
3819	PF01244.21	Peptidase_M19	0.30873423923492455
6968	PF03421.16	Acetyltransf_14	-0.30873423923492455
3272	EC3.5.1.82	N-acyl-D-glutamate deacylase	-0.30811094090139485
4511	PF13529.6	Peptidase_C39_2	-0.30790627577695223
56	EC1.1.1.25	shikimate dehydrogenase	0.30748454158113114
1332	EC1.1.99.1	choline dehydrogenase	0.3074814405943972
2705	PF00816.21	Histone_HNS	0.30743492579338744
6421	PF05717.13	TnpB_IS66	0.3070038886373644
989	PF13655.6	RVT_N	0.3068426373271976
7584	PF09906.9	DUF2135	-0.30665657812315883
6309	PF07969.11	Amidohydro_3	0.3066410731894889
1662	EC2.7.7.9	UTP---glucose-1-phosphate uridylyltransferase	0.30663797220275496
3907	PF01026.21	TatD_DNase	0.3065139327333958
2439	PF12724.7	Flavodoxin_5	0.30648292286605605
5984	PF03812.13	KdgT	0.3062193389936678
3041	PF11941.8	DUF3459	0.3057696959172409
5220	PF08477.13	Roc	-0.30575108999683703
4763	PF00313.22	CSD	0.30527353803980434
2855	PF03797.19	Autotransporter	-0.30523942718573055
4639	PF12221.8	HflK_N	0.30506267094189377
4663	PF01527.20	HTH_Tnp_1	0.30479598608277153
253	PF03918.14	CcmH	0.3047184614144221
3871	PF13746.6	Fer4_18	-0.3045355031971173
6240	PF01972.16	SDH_sah	-0.3040858601206904
2969	PF12019.8	GspH	-0.3036796308585392
3069	PF05935.11	Arylsulfotrans	-0.3036765298718052
5121	PF14269.6	Arylsulfotran_2	-0.3036765298718052
3449	PF13876.6	Phage_gp49_66	-0.3035214805351063
1150	EC3.11.1.1	phosphonoacetaldehyde hydrolase	-0.30345635981369273
5471	PF09339.10	HTH_IclR	0.3032330887688463
5995	PF05683.12	Fumerase_C	0.30286717233423677
6724	PF07077.11	DUF1345	0.3028547683873009
4027	PF07043.13	DUF1328	0.3027617387852815
2401	PF00353.19	HemolysinCabind	-0.3022221670935692
2051	PF02369.16	Big_1	-0.3022004601864313
5922	PF03283.13	PAE	-0.30216324834562364
1102	EC3.1.21.4	type II site-specific deoxyribonuclease	-0.3021322384782838
1427	PF04198.13	Sugar-bind	0.302107430584412
2987	PF13676.6	TIR_2	0.30197408815485094
3607	PF14716.6	HHH_8	-0.3018717555926296
2807	PF01507.19	PAPS_reduct	0.3016763934283889
7190	PF02435.16	Glyco_hydro_68	-0.30166709046818696
3079	PF02683.15	DsbD	0.3014624253437444
9019	PF18753.1	Nmad2	-0.30108720594893296
1327	PF03781.16	FGE-sulfatase	0.3008670358908205
9121	PF18284.1	DNA_meth_N	-0.30073989543472734
8538	PF03979.14	Sigma70_r1_1	0.30065306780617596
1195	PF13433.6	Peripla_BP_5	0.29982510434820364
7012	PF18368.1	Ig_GlcNase	-0.29964524711763285
2687	PF09346.10	SMI1_KNR4	-0.2994932987676679
6594	PF04386.13	SspB	0.2992762296962894
290	EC2.3.3.16	citrate synthase (unknown stereospecificity)	0.29925452278915154
6947	PF09098.10	Dehyd-heme_bind	-0.29922351292181176
7554	PF09100.10	Qn_am_d_aIV	-0.29922351292181176
7555	PF14930.6	Qn_am_d_aII	-0.29922351292181176
3599	PF16864.5	Dimerisation2	0.2988793033943401
2026	EC2.5.1.16	spermidine synthase	-0.2986901432035674
2267	PF04952.14	AstE_AspA	0.298600214588282
569	PF12852.7	Cupin_6	0.29859401261481405
6065	PF01783.23	Ribosomal_L32p	-0.29857850768114413
4729	PF05359.11	DUF748	0.2985661037342083
